Unnamed: 0,Datetime,Price,Timestamp,VIX,1-Day-LIBOR,1-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI
0,2010-06-29,23.889999,1277784000000,34.13,0.30563,,,,,,,
1,2010-06-30,23.83,1277870400000,34.54,0.30063,,,,,,,
2,2010-07-01,21.959999,1277956800000,32.86,0.295,88.91086235100506,0.4077597562403259,-0.4077597562403259,-100.0,0.40758227203413355,2.352415727965866,577.1634070897126
3,2010-07-02,19.200001,1278043200000,30.12,0.295,59.031589770308415,0.23674057927142123,-0.23674057927142123,-100.0,0.2365854018082345,2.8534145981917654,1206.0822757376277
4,2010-07-06,16.110001,1278388800000,29.65,0.28875,46.199551689773024,0.15547577141551994,-0.15547577141551994,-100.0,0.15534832636376894,0.1546526736362308,99.55219811901341
5,2010-07-07,15.8,1278475200000,26.84,0.285,175.1541879127368,0.5777418767607534,1.0822571232392457,187.32537258804513,0.5776185073793867,-0.5776185073793867,-100.0
6,2010-07-08,17.459999,1278561600000,25.71,0.28125,133.9508169760064,0.4883401410916868,-0.4883401410916868,-100.0,0.48820560394649526,-0.428206603946494,-87.71030084149201
7,2010-07-09,17.4,1278648000000,24.98,0.275,116.00429521594961,0.4214889096368708,-0.4214889096368708,-100.0,0.4213578142403165,-0.07135681424031759,-16.93496876733371
8,2010-07-12,17.049999,1278907200000,24.43,0.27375,18.94525458013855,0.06751443412129454,1.0224855658787053,1514.4695785226259,0.06738655960832318,-0.06738655960832318,-100.0
9,2010-07-13,18.139999,1278993600000,24.56,0.27344,92.3695164718082,0.3499209804325112,1.3500800195674891,385.82425606454234,0.3497850850147852,-0.3497850850147852,-100.0
10,2010-07-14,19.84,1279080000000,24.89,0.27125,30.99379575270837,0.12847629656074844,-0.07847729656074875,-61.083093661282284,0.12832885601271116,-0.12832885601271116,-100.0
11,2010-07-15,19.889999,1279166400000,25.14,0.27,97.72884119773676,0.4059297739038854,0.3440702260961146,84.76102227908572,0.4057826429486173,-0.4057826429486173,-100.0
12,2010-07-16,20.639999,1279252800000,26.25,0.26875,38.72268413658912,0.16696577102283783,1.1030352289771628,660.635543572753,0.16681379898694715,-0.16681379898694715,-100.0
13,2010-07-19,21.91,1279512000000,25.97,0.26375,25.478904131570367,0.11664788203433218,-0.11664788203433218,-100.0,0.11648956034607671,1.4935114396539237,1282.0989582387278
14,2010-07-20,20.299999,1279598400000,23.93,0.26094,152.6984353858395,0.6471810575162689,-0.6471810575162689,-100.0,0.6470359325079276,-0.5670359325079293,-87.6359262321157
15,2010-07-21,20.219999,1279684800000,25.64,0.25719000000000003,81.23921409537982,0.3430571118009631,0.4369438881990355,127.36768111443327,0.3429146360962765,-0.3429146360962765,-100.0
16,2010-07-22,21.0,1279771200000,24.63,0.25125,46.91920078455993,0.20581341748038007,0.08418758251962011,40.90480764095257,0.20566886318338184,-0.20566886318338184,-100.0
17,2010-07-23,21.290001,1279857600000,23.47,0.24781,27.091678458882672,0.12051211056905764,-0.12051211056905764,-100.0,0.12036756653513869,0.21963243346486117,182.4681181045097
18,2010-07-26,20.950001,1280116800000,22.73,0.24594,33.46604211742972,0.1464719210433234,-0.1464719210433234,-100.0,0.1463307586902527,0.25367124130974794,173.35469560894538
19,2010-07-27,20.549999,1280203200000,23.19,0.24563,3.5683850258643943,0.015381728784680249,0.15461827121532146,1005.2073689487798,0.015243436201940241,-0.015243436201940241,-100.0
20,2010-07-28,20.719999,1280289600000,24.25,0.24313,30.88694620117201,0.13370461740603012,-0.13370461740603012,-100.0,0.13356659996551556,0.2364324000344844,177.01461300619084
21,2010-07-29,20.35,1280376000000,24.13,0.24213,29.473335415791905,0.12530996842502695,-0.12530996842502695,-100.0,0.12517497310566483,0.28482402689433783,227.54071347305768
22,2010-07-30,19.940001,1280462400000,23.5,0.24094,2.6206268604011393,0.01097764189437811,0.9690213581056248,8827.226898354937,0.01084601647015937,-0.01084601647015937,-100.0
23,2010-08-02,20.92,1280721600000,22.01,0.24031,76.7012693962924,0.3351093416908757,0.6948916583091229,207.3626640197131,0.33497160830318684,-0.33497160830318684,-100.0
24,2010-08-03,21.950001,1280808000000,22.63,0.24031,0.09397700470651392,0.000506853029097698,-0.000506853029097698,-100.0,0.00036233830646281717,0.6896386616935359,190330.04498637133
25,2010-08-04,21.26,1280894400000,22.21,0.24031,89.8013016876823,0.3986982804155321,-0.3986982804155321,-100.0,0.3985583085311042,0.41144069146889706,103.23224548630567
26,2010-08-05,20.450001,1280980800000,22.1,0.23781,7.75042723407916,0.033163072592982346,-0.033163072592982346,-100.0,0.0330298342670865,0.826971165732914,2503.7097039175046
27,2010-08-06,19.59,1281067200000,21.74,0.23781,4.623855532590011,0.01897864481339795,-0.008978644813396386,-47.30919884784357,0.01885100967028741,-0.01885100967028741,-100.0
28,2010-08-09,19.6,1281326400000,22.14,0.23656,48.79948181156421,0.19978358741582447,-0.19978358741582447,-100.0,0.1996565583480141,0.3703424416519887,185.4897453488396
29,2010-08-10,19.030001,1281412800000,22.37,0.23594,33.70092099212919,0.13397896753750516,-0.13397896753750516,-100.0,0.13385595592314203,0.996145044076858,744.1917972247934
30,2010-08-11,17.9,1281499200000,25.39,0.23313000000000006,35.58674097668371,0.13307113032274565,-0.13307113032274565,-100.0,0.13295680118101494,0.16704319881898222,125.63719744698139
31,2010-08-12,17.6,1281585600000,25.73,0.22938000000000006,49.74257758841747,0.18286152243195986,0.537138477568039,293.7405695984515,0.182750917628816,-0.182750917628816,-100.0
32,2010-08-13,18.32,1281672000000,26.24,0.22875,63.978152159254094,0.2447941347642395,0.21520686523575883,87.91340750178672,0.2446793214253855,-0.2446793214253855,-100.0
33,2010-08-16,18.780001,1281931200000,26.1,0.22663000000000005,17.168919791919375,0.06738689129875297,0.302612108701247,449.0667292539832,0.06727028586276695,-0.06727028586276695,-100.0
